IRI,parentId,id,title_cs,title_en,definition_cs,definition_en
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50600/50601,50600,50601,Politologie,Political science,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50600/50602,50600,50602,Veřejná správa,Public administration,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50600/50603,50600,50603,Teorie organizace,Organisation theory,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50700,50000,50700,Sociální a ekonomická geografie,Social and economic geography,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50700/50701,50700,50701,Kulturní a ekonomická geografie,Cultural and economic geography,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50700/50702,50700,50702,Urbanismus (plánování a rozvoj),Urban studies (planning and development),,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50700/50703,50700,50703,Plánování dopravy a sociální hlediska dopravy ,Transport planning and social aspects of transport ,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50700/50704,50700,50704,Environmentální vědy (sociální hlediska),Environmental sciences (social aspects),,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50800,50000,50800,Média a komunikace,Media and communications,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50800/50801,50800,50801,Žurnalistika,Journalism,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50800/50802,50800,50802,Mediální a sociokulturní komunikace,Media and socio-cultural communication,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50800/50803,50800,50803,Informační věda (sociální aspekty),Information science (social aspects),,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50800/50804,50800,50804,Knihovnictví,Library science,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50900,50000,50900,Ostatní společenské vědy,Other social sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50900/50901,50900,50901,Ostatní společenské vědy,Other social sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50900/50902,50900,50902,Společenské vědy interdisciplinární,"Social sciences, interdisciplinary",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000,,60000,Humanitní vědy a umění,Humanities and the arts,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60100,60000,60100,Historie a archeologie,History and archaeology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60100/60101,60100,60101,Historie ,History ,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60100/60102,60100,60102,Archeologie,Archaeology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60200,60000,60200,Jazyky a literatura,Languages and literature,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60200/60201,60200,60201,Všeobecné jazykové studie,General language studies,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60200/60202,60200,60202,Specifické jazyky,Specific languages,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60200/60203,60200,60203,Lingvistika,Linguistics,,
